465,"['love', 'shampoocondition', 'first', 'came', 'out', 'made', 'hair', 'soft', 'silki', 'could', 'go', 'day', 'without', 'wash', 'i', 'super', 'oili', 'hair', 'hair', 'greasi', 'tend', 'flake', 'bring', 'back', 'old', 'formula', 'one', 'even', 'smell', 'different']"
466,"['love', 'shampoo', 'use', 'make', 'hair', 'feel', 'smell', 'soooo', 'good', 'smell', 'awesom', 'last', 'til', 'next', 'shampoo', 'would', 'alway', 'peopl', 'tell', 'good', 'smell', 'ask', 'would', 'say', 'thanks', 'hair', 'sever', 'friend', 'cowork', 'switch', 'shampoo', 'soft', 'shini', 'mine', 'good', 'smelled', 'sad', 'say', 'last', 'buy', 'unless', 'new', 'formula', 'return', 'hair', 'oili', 'shower', 'new', 'smell', 'sooo', 'strong', 'obnoxi', 'liter', 'give', 'headache', 'soon', 'hair', 'dri', 'smell', 'please', 'please', 'please', 'bring', 'back', 'original']"
467,"['use', 'religi', 'buy', 'use', 'product', 'old', 'forma', 'way', 'made', 'hair', 'feel', 'look', 'amazing', 'scent', 'sooo', 'pleasant', 'new', 'formula', 'make', 'hair', 'gross', 'greasi', 'fresh', 'looking', 'new', 'scent', 'absolut', 'awful', 'plea', 'bring', 'back', 'old', 'formula', 'scent', 'complet', 'switch', 'brand']"
468,"['use', 'love', 'clear', 'oili', 'hair', 'use', 'help', 'control', 'it', 'went', 'local', 'big', 'box', 'saw', 'chang', 'bottl', 'read', 'new', 'scent', 'thought', 'buy', 'smaller', 'bottl', 'see', 'like', 'scent', 'first', 'good', 'thing', 'did', 'smell', 'total', 'different', 'control', 'oil', 'anymor', 'give', 'bodi', 'like', 'use', 'to', 'told', 'everyon', 'clear', 'first', 'use', 'like', 'it', 'now', 'confid', 'recommend', 'it', 'plea', 'bring', 'back', 'old', 'formula', 'scent', 'realli', 'like', 'new', 'one']"
469,"['like', 'new', 'formula', 'good', 'use', 'be', 'miss', 'everyth', 'old', 'formula', 'special', 'strong', 'length', 'sad', 'everyth', 'change', 'hope', 'bring', 'back', 'soon']"
470,"['use', 'favorit', 'shampoo', 'conditioner', 'made', 'hair', 'look', 'feel', 'like', 'walk', 'salon', 'would', 'get', 'compliment', 'great', 'hair', 'smell', 'sever', 'time', 'day', 'peopl', 'would', 'often', 'ask', 'wear', 'smell', 'good', 'would', 'alway', 'repli', 'smile', 'hair', 'purchas', 'new', 'formula', 'scent', 'instantli', 'notic', 'difference', 'hair', 'weight', 'look', 'greasi', 'beauti', 'scent', 'iv', 'switch', 'shampoo', 'sinc', 'cant', 'seem', 'find', 'one', 'make', 'hair', 'look', 'good', 'smell', 'good', 'shampoo', 'did', 'plea', 'bring', 'back', 'old', 'scent', 'formula', 'please']"
471,"['im', 'one', 'write', 'onlin', 'review', 'sadli', 'disappoint', 'new', 'formula', 'give', 'clear', 'compani', 'feedback', 'iv', 'use', 'clear', 'shampoo', 'normal', 'hair', 'ever', 'sinc', 'first', 'hit', 'shelf', 'absolut', 'love', 'it', 'year', 'compliment', 'extra', 'long', 'hair', 'ask', 'shampoo', 'used', 'stop', 'use', 'style', 'product', 'hair', 'need', 'anymore', 'get', 'haircut', 'year', 'final', 'went', 'cut', 'inch', 'hairdress', 'said', 'cant', 'believ', 'incred', 'healthi', 'hair', 'two', 'year', 'without', 'cut', 'new', 'formula', 'came', 'everyth', 'changed', 'im', 'incred', 'disappoint', 'new', 'formula', 'scalp', 'never', 'felt', 'oily', 'blowout', 'hair', '8am', '10am', 'greasi', 'look', 'feel', 'weigh', 'scalp', 'actual', 'went', 'got', 'dri', 'shampoo', 'use', 'afternoon', 'cant', 'stand', 'oili', 'feel', 'scalp', 'longer', 'search', 'internet', 'iv', 'yet', 'find', 'one', 'posit', 'review', 'new', 'formula', 'loyal', 'user', 'also', 'cant', 'find', 'explan', 'new', 'formula', 'is', 'different', 'chang', 'it', 'blog', 'post', 'new', 'year', 'new', 'clear', 'unfortun', 'ill', 'longer', 'use', 'fantast', 'product', 'im', 'miser', 'process', 'look', 'new', 'shampoo']"
472,"['love', 'old', 'formula', 'scent', 'would', 'stock', 'month', 'new', 'formula', 'scent', 'like', 'make', 'hair', 'silki', 'soft', 'smooth', 'use', 'to', 'plea', 'switch', 'back', 'older', 'formula', 'scent']"
473,"['never', 'ever', 'write', 'review', 'product', 'feel', 'strongli', 'change', 'life', 'search', 'shampoo', 'would', 'make', 'hair', 'greasi', 'dry', 'previou', 'total', 'care', 'shampoo', 'condition', 'treasur', 'lifelong', 'quest', 'disappoint', 'purchas', 'new', 'scent', 'formula', 'resembl', 'previou', 'edition', 'sever', 'custom', 'requested', 'plea', 'bring', 'back', 'old', 'scent', 'formula', 'please']"
474,"['im', 'glad', 'im', 'one', 'complet', 'disappoint', 'new', 'formula', 'i', 'too', 'use', 'old', 'total', 'care', 'year', 'clear', 'scalp', 'left', 'hair', 'shiny', 'smell', 'fantastic', 'impress', 'clear', 'scalp', 'without', 'use', 'main', 'ingredi', 'dandruff', 'shampoo', 'guess', 'go', 'hunt', 'old', 'formula', 'stock', 'lost', 'yet', 'anoth', 'customer', 'guess', 'new', 'formula', 'cheaper', 'get', 'sell', 'price', 'ever', 'happen', 'qualiti', 'product']"
475,"['use', 'love', 'clear', 'chang', 'formula', 'sadly', 'scent', 'horribl', 'noth', 'like', 'original', 'know', 'clear', 'take', 'feedback', 'consum', 'comment', 'peopl', 'taken', 'time', 'write', 'product', 'loved', 'know', 'averag', 'rate', 'star', 'clear', 'plea', 'listen', 'customer', 'hate', 'product', 'want', 'origin', 'back', 'then', 'guess', 'use', 'someth', 'else']"
476,"['absolut', 'love', 'origin', 'formula', 'stronger', 'length', 'shampoo', 'conditioner', 'whole', 'famili', 'use', 'it', 'love', 'smell', 'feel', 'hair', 'hair', 'smell', 'great', 'day', 'sinc', 'stop', 'sell', 'it', 'tri', 'switch', 'total', 'care', 'im', 'disappointed', 'smell', 'good', 'longlasting', 'seem', 'work', 'well', 'plea', 'bring', 'back', 'origin', 'formula', 'miss', 'stronger', 'length']"
477,"['old', 'formula', 'shampoo', 'favorite', 'one', 'old', 'one', 'justice', 'old', 'one', 'smell', 'great', 'amaz', 'left', 'hair', 'look', 'flawless', 'new', 'formula', 'job', 'quit', 'well']"
478,"['lost', 'bring', 'back', 'old', 'scent', 'new', 'one', 'absolut', 'cant', 'stomach', 'left', 'old', 'scent', 'ye', 'buy', 'all', 'it', 'plea', 'email', 'me']"
479,"['im', 'disappoint', 'brand', 'product', 'use', 'holi', 'grail', 'use', 'recommend', 'everybody', 'suppos', 'plu', 'scent', 'great', 'new', 'formula', 'honestli', 'terrible', 'wash', 'hair', 'everi', 'singl', 'day', 'hair', 'back', 'extrem', 'greasi', 'top', 'hair', 'smell', 'like', 'anyth', 'shower', 'disappointed', 'know', 'peopl', 'person', 'like', 'hair', 'smell', 'clean', 'feel', 'clean', 'unfortun', 'last', 'bottl', 'bought', 'last', 'buy', 'brand', 'unless', 'old', 'formula', 'scent', 'come', 'back']"
480,"['swore', 'shampoo', 'condition', 'made', 'hair', 'smooth', 'could', 'run', 'comb', 'wash', 'without', 'struggl', 'silki', 'wonder', 'would', 'get', 'compliment', 'daili', 'great', 'hair', 'smelled', 'new', 'formula', 'awful', 'hunt', 'someth', 'new', 'cant', 'continu', 'use', 'new', 'formula', 'make', 'hair', 'greasi', 'heavy', 'plea', 'let', 'know', 'bring', 'back', 'old', 'stuff', 'ill', 'return']"
481,"['use', 'horribl', 'dandruff', 'purchas', 'product', 'whim', 'wonder', 'scalp', 'hair', 'awesome', 'told', 'everyon', 'knew', 'now', 'im', 'market', 'new', 'shampoo', 'hair', 'look', 'disturbingli', 'greasy', 'hour', 'shower', 'dandruff', 'back', 'im', 'disappointed', 'still', 'thank', 'year', 'old', 'formula', 'trick']"
482,"['new', 'formula', 'horrible', 'smell', 'same', 'plea', 'consid', 'sale', 'lost', 'teenag', 'alone']"
483,"['plea', 'bring', 'back', 'old', 'formula', 'perfect', 'hair', 'new', 'formula', 'leav', 'hair', 'weight', 'greasy', 'given', 'tri', 'month', 'realli', 'wish', 'bring', 'old', 'formula', 'back']"
484,"['use', 'ob', 'origin', 'formula', 'never', 'found', 'shampoo', 'made', 'hair', 'look', 'smell', 'great', 'tri', 'origin', 'formula', 'shampoo', 'immedi', 'hooked', 'got', 'compliment', 'hair', 'almost', 'daily', 'recommend', 'product', 'everone', 'scent', 'absolut', 'amazing', 'wonder', 'product', 'chang', 'new', 'formula', 'leav', 'hair', 'greasi', 'scent', 'noth', 'like', 'original', 'im', 'sad', 'say', 'im', 'hunt', 'anoth', 'shampoo', 'wont', 'buy', 'clear', 'anymore', 'plea', 'bring', 'old', 'formula', 'back']"
485,"['use', 'old', 'formula', 'work', 'great', 'smell', 'even', 'better', 'new', 'stuff', 'leav', 'hair', 'look', 'feel', 'great', 'smell', 'like', 'anything', 'would', 'love', 'old', 'formula', 'back', 'gone', 'site', 'look', 'old', 'stuff', 'manag', 'get', 'old', 'condition', 'get', 'new', 'shampoo', 'disappointed']"
486,"['plea', 'bring', 'back', 'old', 'formula', 'one', 'weigh', 'hair', 'scent', 'near', 'good', 'original', 'unfortun', 'purchas', 'again']"
487,"['love', 'old', 'shampoo', 'formula', 'ever', 'sinc', 'chang', 'new', 'formula', 'made', 'hair', 'oili', 'like', 'smell', 'wish', 'would', 'chang', 'back', 'even', 'see', 'sold', 'anywher', 'around', 'me', 'probabl', 'horrible', 'search', 'better', 'shampoo', 'condition', 'yet', 'find', 'one']"
488,"['want', 'tri', 'new', 'formula', 'took', 'word', 'review', 'review', 'correct', 'new', 'formula', 'noth', 'like', 'oldmi', 'hair', 'felt', 'dri', 'rins', 'shampooi', 'littl', 'origin', 'formula', 'left', 'wash', 'hair', 'right', 'away', 'see', 'differenceand', 'is', 'start', 'use', 'origin', 'formula', 'hair', 'thin', 'stringy', 'dri', 'fall', 'out', 'use', 'origin', 'formula', 'year', 'hair', 'thicker', 'shiny', 'healthi', 'full', 'plea', 'bring', 'back', 'origin', 'formula', 'want', 'hair', 'get', 'thin', 'dri', 'stringi', 'again']"
489,"['use', 'clear', 'product', 'year', 'friend', 'famili', 'know', 'swear', 'shampooconditioner', 'gotten', 'sever', 'recommend', 'use', 'product', 'use', 'new', 'formula', 'new', 'scent', 'go', 'sadli', 'discontinu', 'purchas', 'product', 'absolut', 'hate', 'new', 'scent', 'smell', 'clean', 'fresh', 'scent', 'last', 'first', 'time', 'year', 'hair', 'smell', 'like', 'hair', 'also', 'anyth', 'hair', 'far', 'help', 'frizz', 'shine', 'disappointed', 'would', 'chang', 'good', 'thing', 'mean', 'guy', 'given', 'allur', 'best', 'beauti', 'award', 'winner', 'pete', 'sake']"
490,"['use', 'clear', 'strong', 'length', 'formula', 'year', 'shampoo', 'condition', 'ever', 'stuck', 'toit', 'somehow', 'work', 'miracl', 'hair', 'sudden', 'find', 'anywher', 'would', 'go', 'differ', 'store', 'final', 'found', 'new', 'label', 'thought', 'oh', 'chang', 'packaging', 'first', 'use', 'disappointed', 'old', 'formula', 'smell', 'work', 'much', 'better', 'realli', 'hope', 'consid', 'make', 'old', 'formula', 'avail', 'again']"
491,"['old', 'formulasc', 'holi', 'grail', 'new', 'formula', 'plastic', 'toylik', 'scent', 'realli', 'deter', 'repurchas', 'product', 'loyal', 'brand', 'shampoo', 'condition', 'long', 'time', 'unfortunately', 'ill', 'start', 'look', 'elsewher', 'now']"
492,"['formula', 'made', 'hair', 'flat', 'next', 'day', 'felt', 'like', 'need', 'good', 'washing', 'love', 'old', 'formula', 'scent', 'coconut', 'oil', 'new', 'overpowering', 'plea', 'bring', 'back', 'old', 'formula']"
493,"['also', 'disappoint', 'formula', 'changed', 'use', 'beginning', 'make', 'hair', 'gross', 'found', 'littl', 'bit', 'old', 'formula', 'notic', 'difference', 'plea', 'review', 'found', 'replac']"
494,"['hate', 'new', 'total', 'care', 'made', 'hair', 'greasi', 'day', 'plea', 'bring', 'back', 'old', 'formula', 'excellent', 'good', 'hair', 'scalp', 'also', 'clear', 'face', 'acne', 'tri', 'mani', 'shampoo', 'differ', 'brand', 'differ', 'clear', 'varieti', 'origin', 'clear', 'total', 'care', 'give', 'breakout', 'big', 'acn', 'face', 'plea', 'bring', 'back', 'origin', 'total', 'care']"
495,"['read', 'review', 'see', 'clear', 'chang', 'formula', 'know', 'reason', 'scalp', 'trouble', 'origin', 'formula', 'scent', 'amazing', 'dri', 'damag', 'hair', 'repeat', 'color', 'bleach', 'session', 'could', 'never', 'tell', 'beauti', 'old', 'formula', 'worked', 'year', 'soft', 'smooth', 'hair', 'scent', 'pleasant', 'shampoo', 'blew', 'away', 'others', 'even', 'expens', 'salon', 'brand', 'iv', 'use', 'past', 'shampoo', 'alon', 'work', 'well', 'enough', 'keep', 'hair', 'best', 'even', 'without', 'conditioner', 'use', 'new', 'formula', 'iv', 'got', 'excess', 'oili', 'hair', 'pain', 'sebum', 'plug', 'deep', 'scalp', 'horrible', 'im', 'still', 'tri', 'mani', 'differ', 'shampoo', 'see', 'sooth', 'scalp', 'control', 'oiliness', 'clear', 'great', 'thing', 'going', 'mess', 'perfect', 'product']"
496,"['use', 'favorit', 'shampoo', 'conditioner', 'month', 'ago', 'chang', 'formula', 'tri', 'new', 'formula', 'immedi', 'hate', 'went', 'bought', 'bottl', 'old', 'formula', 'could', 'find', 'needle', 'say', 'stash', 'run', 'devastated', 'plea', 'bring', 'back', 'old', 'formula']"
497,"['use', 'brand', 'year', 'disappoint', 'recent', 'chang', 'scent', 'use', 'smell', 'good', 'happen', 'bring', 'back', 'old', 'scent']"
498,"['new', 'formula', 'control', 'oil', 'balanc', 'scalp', 'hair', 'old', 'formula', 'shampoo', 'found', 'manag', 'moistur', 'balanc', 'hair']"
499,"['use', 'best', 'would', 'chang', 'it', 'smell', 'isnt', 'good', 'hair', 'lively', 'bring', 'back', 'origin', 'smell']"
500,"['hate', 'leav', 'bad', 'review', 'product', 'aweful', 'excit', 'discov', 'shampoocondition', 'sever', 'year', 'ago', 'left', 'scalp', 'feel', 'good', 'hair', 'soft', 'shiny', 'even', 'straighten', 'hair', 'more', 'peopl', 'would', 'stop', 'tell', 'beauti', 'hair', 'wa', 'found', 'harder', 'harder', 'find', 'local', 'store', 'find', 'notic', 'right', 'same', 'flake', 'hair', 'red', 'bump', 'scalp', 'understand', 'compani', 'would', 'chang', 'formula', 'work', 'well', 'guess', 'spend', 'time', 'tri', 'find', 'perfect', 'shampoo', 'unless', 'compani', 'decid', 'bring', 'back', 'old', 'formula', 'please']"
501,"['experienc', 'disappoint', 'me', 'plea', 'take', 'one', 'minut', 'time', 'call', 'clear', 'care', 'consum', 'servic', 'let', 'know', 'mess', 'use', 'clear', 'total', 'care', 'shampoo', 'condition', 'year', 'love', 'it', 'sinc', 'chang', 'ingredi', 'total', 'chang', 'condit', 'hair', 'dri', 'end', 'nourish', 'scalp', 'leav', 'hair', 'weigh', 'look', 'oily', 'please', 'ring', 'back', 'origin', 'formula', 'tri', 'new', 'clear', 'line', 'none', 'even', 'come', 'close', 'guy', 'product', 'use', 'work', 'anyon', 'el', 'experienc', 'issu', 'plea', 'call', 'report', 'it', 'hope', 'origin', 'line', 'brought', 'back', 'ughhhh', 'need', 'find', 'new', 'shampoo', 'condition']"
502,"['holi', 'grail', 'shampoo', 'condition', 'clear', 'origin', 'scent', 'formula', 'smell', 'amaz', 'last', 'long', 'hair', 'alway', 'receiv', 'compliment', 'hair', 'smell', 'great', 'left', 'hair', 'soft', 'shini', 'well', 'use', 'dream', 'shampoo', 'use', 'anyth', 'else', 'however', 'saw', 'store', 'chang', 'formula', 'scent', 'upset', 'still', 'want', 'give', 'try', 'im', 'disappoint', 'sadden', 'favorit', 'shampoo', 'gone', 'new', 'formula', 'complet', 'disappointment', 'need', 'chang', 'formula', 'perfect', 'hair', 'doesnt', 'smell', 'good', 'ha', 'coconut', 'like', 'scent', 'fan', 'of', 'leav', 'hair', 'look', 'dull', 'plea', 'bring', 'back', 'old', 'formula', 'im', 'search', 'new', 'shampoo', 'conditioner', 'sad']"
503,"['year', 'use', 'clear', 'amazing', 'curli', 'hair', 'issu', 'dri', 'scalp', 'dandruff', 'dri', 'frizzi', 'end', 'clear', 'total', 'care', 'the', 'original', 'went', 'entir', 'year', 'without', 'trim', 'saw', 'split', 'end', 'hair', 'beauti', 'manageable', 'love', 'way', 'smelled', 'too', 'amazing', 'now', 'im', 'sad', 'say', 'new', 'product', 'garbage', 'left', 'hair', 'weigh', 'down', 'dandruff', 'back', 'end', 'start', 'look', 'frizzy', 'loath', 'smell', 'coconut', 'everywher', 'now', 'everi', 'one', 'new', 'formula', 'smell', 'like', 'it', 'iv', 'tri', 'everi', 'one', 'one', 'time', 'more', 'lost', 'loyal', 'customer']"
504,"['must', 'found', 'gem', 'right', 'chang', 'formula', 'like', 'everyon', '1star', 'section', 'mentioned', 'first', 'discov', 'clear', 'felt', 'like', 'final', 'found', 'dream', 'shampoo', 'weight', 'wash', 'hair', 'extrem', 'healthi', 'feel', 'looking', 'smell', 'amazing', 'thing', 'past', 'around', 'march', 'year', 'yall', 'mustv', 'launch', 'new', 'formula', 'hair', 'aw', 'ever', 'since', 'feel', 'greasi', 'even', 'style', 'it', 'hour', 'two', 'washed', 'buy', 'clarifi', 'shampoo', 'use', 'remov', 'buildup', 'product', 'left', 'hair', 'would', 'love', 'customer', 'new', 'formula', 'bad', 'im', 'one', 'say', 'it', 'plea', 'listen', 'custom', 'bring', 'back', 'old', 'formula', 'go', 'back', 'wonder', 'looking', 'smelling', 'hair']"
505,"['use', 'goto', 'shampoo', 'help', 'tremend', 'psoriasis', 'use', 'new', 'formula', 'want', 'know', 'world', 'hand', 'shimmeri', 'tell', 'actual', 'glitter', 'like', 'substanc', 'shampoo', 'market', 'toward', 'adult', 'happy']"
506,"['iv', 'loyal', 'clear', 'total', 'care', 'user', 'both', 'shampoo', 'conditioner', 'year', 'love', 'it', 'never', 'disappoint', 'me', 'scent', 'amaz', 'left', 'hair', 'squeaki', 'clean', 'without', 'strip', 'moisture', 'dri', 'scalp', 'dandruff', 'issu', 'duo', 'help', 'sooooo', 'much', 'result', 'hair', 'alway', 'silki', 'smooth', 'new', 'formula', 'disappoint', 'performance', 'good', 'leav', 'hair', 'smell', 'greasy', 'hair', 'clean', 'would', 'basic', 'wash', 'hair', 'everyday', 'new', 'formula']"
507,"['happi', 'old', 'formula', 'disappoint', 'new', 'one', 'plan', 'bring', 'back', 'old', 'one', 'otherwis', 'reason', 'buy', 'it']"
508,"['bought', 'shampoo', 'tri', 'out', 'heard', 'suppos', 'wonder', 'hair', 'first', 'time', 'use', 'it', 'work', 'okay', 'second', 'time', 'use', 'shampoo', 'hair', 'felt', 'waxy', 'dry', 'porou', 'rins', 'hair', 'read', 'full', 'list', 'ingredi', 'saw', 'tallow', 'acid', 'it', 'made', 'anim', 'fat', 'wonder', 'hair', 'felt', 'waxy', 'like', 'rub', 'anim', 'fat', 'hair', 'product', 'you', 'needle', 'say', 'ill', 'never', 'use', 'again']"
509,"['daughter', 'use', 'clear', 'shampoo', 'clear', 'condition', 'year', 'now', 'smell', 'great', 'make', 'hair', 'feel', 'soft', 'however', 'everi', 'week', 'switch', 'altern', 'shampoo', 'condition', 'day', 'clear', 'would', 'make', 'scalp', 'itchy', 'see', 'lot', 'hair', 'drain', 'catcher', 'everi', 'shampoo', 'clear', 'product', 'chalk', 'fact', 'longer', 'wavi', 'hair', 'week', 'half', 'ago', 'decid', 'tri', 'someth', 'differ', 'sale', 'clerk', 'suggested', 'use', 'paul', 'mitchel', 'lavend', 'mint', 'shampoo', 'condition', 'found', 'lose', 'strand', 'hair', 'washing', 'lead', 'conclus', 'larg', 'amount', 'hair', 'drain', 'use', 'clear', 'normal', 'amount', 'hair', 'loss', 'caus', 'clear', 'buy', 'product', 'recommend', 'product', 'others']"
510,"['use', 'origin', 'total', 'care', 'shampoo', 'year', 'love', 'it', 'got', 'compliment', 'look', 'feel', 'scent', 'hair', 'daily', 'far', 'best', 'shampoo', 'famili', 'ever', 'used', 'sadli', 'formula', 'replac', 'new', 'terribl', 'formula', 'hair', 'greasy', 'shiny', 'soft', 'full', 'dandruff', 'heavy', 'hair', 'incred', 'smell', 'use', 'have', 'love', 'hair', 'know', 'help', 'old', 'shampoo', 'perfect', 'hair', 'left', 'die', 'new', 'one', 'seen', 'anyon', 'like', 'new', 'shampoo', 'plea', 'bring', 'back', 'old', 'formula', 'nontotal', 'care', 'use', 'recommend', 'shampoo', 'time', 'understand', 'got', 'rid', 'beauti', 'gift', 'world', 'want', 'stay', 'loyal', 'clear', 'make', 'hard', 'take', 'away', 'good', 'product', 'know', 'much', 'longer', 'hair', 'scalp', 'take', 'new', 'formula', 'hair', 'feel', 'like', 'dying']"
511,"['like', 'new', 'formula', 'smell', 'good', 'before']"
512,"['clear', 'shampoo', 'hit', 'market', 'tri', 'realli', 'expect', 'solv', 'problem', 'tri', 'lot', 'shampoo', 'brand', 'scalp', 'terribl', 'reaction', 'lot', 'them', 'sheer', 'joy', 'clear', 'worked', 'scalp', 'healed', 'hair', 'look', 'great', 'never', 'tri', 'anoth', 'shampoo', 'conditioner', 'sinc', 'new', 'formula', 'scalp', 'start', 'reaction', 'think', 'even', 'new', 'formula', 'redesign', 'label', 'bought', 'new', 'formula', 'scalp', 'mild', 'reaction', 'could', 'deal', 'hair', 'look', 'greasi', 'weigh', 'hour', 'use', 'shampoo', 'notic', 'chang', 'immedi', 'dri', 'hair', 'first', 'wash', 'like', 'formula', 'dri', 'hair', 'iv', 'stuck', 'see', 'hair', 'would', 'adjust', 'mayb', 'head', 'breakout', 'greasi', 'hair', 'persist', 'least', 'week', 'use', 'disappointed', 'travel', 'size', 'old', 'formula', 'debat', 'use', 'want', 'use', 'time', 'total', 'irrat', 'know']"
513,"['experienc', 'disappoint', 'me', 'plea', 'take', 'one', 'minut', 'time', 'call', 'clear', 'care', 'consum', 'servic', 'let', 'know', 'mess', 'use', 'clear', 'total', 'care', 'shampoo', 'condition', 'year', 'love', 'it', 'sinc', 'chang', 'ingredi', 'total', 'chang', 'condit', 'hair', 'dri', 'end', 'nourish', 'scalp', 'leav', 'hair', 'weigh', 'look', 'oily', 'plea', 'bring', 'back', 'origin', 'formula', 'tri', 'new', 'clear', 'line', 'none', 'even', 'come', 'close', 'guy', 'product', 'use', 'work', 'anyon', 'el', 'experienc', 'issu', 'plea', 'call', 'report', 'it', 'hope', 'origin', 'line', 'brought', 'back', 'ughhhh', 'need', 'find', 'new', 'shampoo', 'condition']"
514,"['clear', 'go', 'shampoo', 'use', 'ever', 'sinc', 'came', 'out', 'origin', 'formula', 'smell', 'incredible', 'made', 'hair', 'soft', 'smooth', 'shiny', 'recommend', 'everyone', 'also', 'use', 'get', 'sever', 'comment', 'nice', 'hair', 'smelled', 'formula', 'changed', 'shower', 'open', 'new', 'bottl', 'clear', 'longer', 'sweet', 'aroma', 'loved', 'new', 'different', 'like', 'it', 'soon', 'got', 'shower', 'husband', 'went', 'sever', 'store', 'bought', 'old', 'formula', 'version', 'clear', 'could', 'find', 'sadli', 'quickli', 'ran', 'out', 'new', 'formula', 'irrit', 'scalp', 'made', 'sensitive', 'switch', 'panten', 'dove', 'shampoo', 'would', 'recommend', 'new', 'formula', 'clear', 'shampoo', 'worst', 'enemi', 'bad', 'irrit', 'scalp', 'wish', 'would', 'switch', 'back', 'origin', 'formula']"
515,"['use', 'clear', 'total', 'care', 'year', 'love', 'it', 'old', 'scent', 'amazing', 'scalp', 'longer', 'itchi', 'flaky', 'hair', 'scalp', 'higher', 'end', 'shampoo', 'old', 'formula', 'perfect', 'tell', 'mani', 'well', 'tri', 'give', 'new', 'updat', 'shampoo', 'coconut', 'milk', 'it', 'made', 'hair', 'greasi', 'scalp', 'irrit', 'need', 'stop', 'use', 'shampoo', 'us', 'i', 'mani', 'other', 'disappointed', 'use', 'this', 'shampoo', 'clear', 'old', 'formula', 'clear', 'total', 'care', 'back']"
516,"['iv', 'alway', 'hard', 'time', 'find', 'great', 'shampoo', 'thick', 'hair', 'super', 'tangly', 'aunt', 'recommend', 'product', 'bought', 'immedi', 'fell', 'love', 'it', 'would', 'alway', 'get', 'compliment', 'shini', 'smooth', 'hair', 'great', 'hair', 'smelled', 'new', 'formula', 'get', 'compliment', 'hate', 'way', 'hair', 'feel', 'feel', 'though', 'im', 'use', 'cheap', 'cheap', 'shampoo', 'plea', 'bring', 'back', 'old', 'formula']"
517,"['first', 'problem', 'find', 'product', 'anywhere', 'second', 'problem', 'stuff', 'find', 'new', 'garbage', 'im', 'sorri', 'languag', 'mean', 'it', 'fragranc', 'atroci', 'nauseat', 'sensit', 'allergi', 'toler', 'new', 'formula', 'origin', 'formula', 'thing', 'help', 'hair', 'see', 'also', 'hashimotos', 'thyroid', 'condit', 'hair', 'loss', 'one', 'mani', 'side', 'affect', 'disease', 'sinc', 'stop', 'use', 'origin', 'formula', 'notic', 'signific', 'differ', 'amount', 'hair', 'fall', 'start', 'worri', 'me', 'know', 'mani', 'woman', 'bald', 'spot', 'disease', 'want', 'end', 'wear', 'wig', 'sit', 'cry', 'beg', 'plea', 'bring', 'back', 'origin', 'clear', 'scalp', 'hair', 'conditioner', 'strong', 'length', 'shampoo', 'strong', 'length', 'formula', 'please', 'please', 'please']"
518,"['love', 'old', 'clear', 'shampoo', 'scent', 'amaz', 'qualiti', 'shampoocondition', 'far', 'better', 'now', 'plea', 'bring', 'back', 'old', 'formula']"
519,"['use', 'shampoo', 'year', 'amazing', 'sinc', 'came', 'new', 'formula', 'never', 'buy', 'again', 'hair', 'look', 'greasi', 'flat', 'right', 'blow', 'dry', 'new', 'formula', 'also', 'smell', 'bad', 'sad', 'day']"
520,"['upgrad', 'made', 'formula', 'awful', 'still', 'nearli', 'full', 'bottl', 'use', 'new', 'formula', 'scent', 'nice', 'leav', 'hair', 'shini', 'all', 'plea', 'bring', 'back', 'old', 'formula']"
521,"['previou', 'formula', 'made', 'hair', 'feel', 'healthi', 'luscious', 'also', 'smell', 'super', 'good', 'iv', 'use', 'year', 'use', 'get', 'ton', 'compliment', 'scent', 'even', 'exercising', 'im', 'unhappi', 'made', 'now']"
522,"['use', 'clear', 'scalp', 'shampoo', 'condition', 'coupl', 'month', 'notic', 'develop', 'sore', 'scalp', 'coupl', 'month', 'ago', 'went', 'away', 'recent', 'came', 'back', 'stop', 'use', 'scalp', 'start', 'clear', 'up', 'shampoo', 'made', 'hair', 'feel', 'great', 'left', 'scalp', 'bad', 'condition']"
523,"['review', 'plea', 'googl', 'product', 'read', 'review', 'regard', 'horribl', 'product', 'use', 'one', 'whole', 'week', 'start', 'notic', 'bad', 'oil', 'buildup', 'scalp', 'start', 'receiving', 'week', 'still', 'cannot', 'get', 'rid', 'oili', 'wax', 'build', 'hair', 'everywher', 'go', 'look', 'like', 'wash', 'hair', 'day', 'realli', 'embarrassing', 'take', 'hair', 'profession', 'see', 'get', 'rid', 'gunk', 'plea', 'bewar', 'horribl', 'product']"
